Id,Text,Time,Reaction Count,Share Count,Comment Count,Comments,Like Count,Love Count,Haha Count,Wow Count,Care Count,Sad Count,Angry Count
717792980380345,"Looking to supercharge your vision? The 2024 #UnityForHumanity Grant is now open! If you have a groundbreaking real-time 3D project or idea that aims to create a world that’s more equitable, inclusive, or sustainable, then apply now!But wait - there’s more! Singer-songwriter and mental health pioneer Jewel will help select a grant recipient with a project that focuses specifically on themes of wellness. Learn more and apply today to make an even bigger difference! https://on.unity.com/3uboRc6",2023-11-15 00:11:40,317,29,48,"[{'Name': 'Florian Wundsam', 'Text': ""I've made some games for my students to play in school. They liked them."", 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': '李秉翰', 'Text': '加油', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Thomas Willis', 'Text': ""Define humanity as I've not seen any since the 1990's..."", 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Marivic L. Ligan', 'Text': 'How?', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Eduardo Fonseca Bolaños', 'Text': 'Wow, this would’ve been useful years ago when I created Project HTH ( Help The Homeless )', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Luciano Silva', 'Text': 'I am sure that ""supercharge your vision"" will be taxed by eye....', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Maverick Merza', 'Text': 'Great... But after your drama this year and your apparent lack of concern for your community... this just feels fake and cringey right now.', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Chris Turner', 'Text': 'Unity sh00ting itself in the foot.... then trying to look all cool and caring.... pah!', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Tipi Anttila', 'Text': 'Clearing reputation are we?', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Fabio Mosca', 'Text': 'Humunity!', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Christopher Pascual', 'Text': 'They do humanitarian stuff per install', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'David Gore II', 'Text': 'David Gore II', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Tom Veg', 'Text': 'Basically create Western Civilization 3D and win.', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Satria Dana', 'Text': 'Unity, Duty, Destiny!', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Merlin Kun', 'Text': 'Are you going to tax people for their vision? lol', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Mape Philex', 'Text': 'Thats the peace way..', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Christopher Orestis', 'Text': 'I have been using this game engine for years. How do I get involved? Also, is there going to be a change in the policy soon? I miss the old contact where I only had to pay $1,500.00 everytime a game made over $100,000.00 a year.', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Altaf Wali Shahmir', 'Text': '🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔⚖️⚖️⚖️⚖️⚖️⚖️⚖️⚖️', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'André Ferreira', 'Text': 'We are seeing with the humanized rates for installs', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Tony Chacin', 'Text': 'Charge???', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Sebastian Moscoso', 'Text': 'Godot*', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}]",219,35,56,1,4,0,2
714611854031791,"🗣 Calling all storytellers, builders, and maestros! 🗣There’s a new e-book for level designers on the block. Get helpful tips and instructions on using #Unity tools for worldbuilding, prototyping, and mastering workflows.Check out what’s in the guide: on.unity.com/40qKgd6",2023-11-09 00:17:11,651,133,43,"[{'Name': '李秉翰', 'Text': '財報好一點😭', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Elviz Nc', 'Text': 'I need to learn this', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Pepe Mp', 'Text': 'Heriberto Alfaro Barrera', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Franklin Lemus', 'Text': 'Thanks!', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Ryan Stroup', 'Text': 'What are the hidden costs of using Unity?', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Thanh Thiện Nguyễn', 'Text': 'Nguyễn Thanh Anh Huy', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Tyler Roemhildt', 'Text': 'Perfect for all the new Godot learners your company created recently!', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'AJ', 'Text': 'Dwight', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Evon Lawrence', 'Text': 'Mason Carroll', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Valmir Almeida', 'Text': 'Valmir Almeida', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Michael Beyene', 'Text': 'Zach', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Sarah Hawker', 'Text': 'Wow thanks\nI need followers please', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}]",538,101,4,3,4,0,1
714123124080664,"Do you have unanswered questions about your Unity project?Join us virtually on November 16th from 8 am EST to 3 pm EST for a Unite Ask the Experts session where staff are on standby to help troubleshoot, give how-to's, and answer implementation questions.Find full details on Discord: https://on.unity.com/3u5D9LnOr on Unity Discussions: https://on.unity.com/3u8MzWs",2023-11-08 00:00:01,78,4,13,"[{'Name': 'عبدالله السيد', 'Text': 'The Shifa Medical Complex pleads for help after its complete shutdown, housing thousands of displaced residents of #Gaza, along with patients and the wounded. It is currently surrounded by the IDF with a fiery belt and military vehicles!\n\nمجمع الشفاء الطبي يستغيث بعد توقفه عن العمل بشكل كامل وبداخله آلاف النازحين من سكان #غزة والمرضى والجرحى ومحاصر الآن من جيش الاحتلال بحزام ناري وآليات عسكرية!', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Tyler Roemhildt', 'Text': 'Godot is winning', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Arnel Deleña Espiritu', 'Text': '1$ for every question?', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}, {'Name': 'Zain Ejaz', 'Text': 'For 5$?', 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Nikandros Mavroudakis', 'Text': 'Ilias Olivotos', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}]",70,7,0,0,1,0,0
714050767421233,"Join fellow Unity devs for in-person talks, networking, and more.It’s FREE! Register to attend here:https://on.unity.com/45wDVOt",2023-11-07 22:00:01,208,22,16,"[{'Name': 'Tyler Roemhildt', 'Text': 'Godot', 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Victor Villegas', 'Text': 'I wish I could go to San Francisco', 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Rodolfo Breves', 'Text': 'Each san franciscan will only have to pay 20cents for each person in the con', 'Reaction Count': 0, 'Time': '2023, 11, 11, 0, 0'}]",188,14,4,1,1,0,0
708196378006672,"We're happy to announce the arrival of Unity Community Solutions, a suite of products designed to strengthen player connections, enhance safety, and enrich the social gaming experience.Bringing you Voice Chat, Text Chat, Moderation, Safe Voice, Leaderboards, and more, discover how you can use Unity Community Solutions to keep the spaces you've created engaging and enjoyable: https://on.unity.com/3Q6STVC",2023-10-28 02:00:00,403,34,56,"[{'Name': 'Joe Meering', 'Text': ""The only thing I am interested in at present are the leaderboards. The article says it's free for 'a limited time'. I'd love it if it was a permanently free feature!"", 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Mateusz Sójka', 'Text': 'Have I to pay 20 cents per paragraph?', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Laurent Matheis', 'Text': 'Work on never corrected bugs first', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Tyler Roemhildt', 'Text': 'Godot knows more than you', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Cristoforo Campa', 'Text': ""Maybe it's time for you to eliminate any uncertainties about how you deal with unreasonable demands and your customers in the future. Instead, there is simply nothing left here. No thanks."", 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Boris Chalov', 'Text': 'Unity.... Unity....', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Lonnie Jones', 'Text': 'Unity It would be nice if there were a public side to your development plan and developers could donate toward that feature or bug fix.', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Mesut Deniz', 'Text': 'Godot Engine love .,d', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Dimitry Iacoviuc', 'Text': 'How much is the fish?', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Vincent Basset', 'Text': 'Is there a way to enhance safety against predatory Unity execs pricing policies?', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Thomas K. Hansen', 'Text': 'René Bigum', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Rafik Benamara', 'Text': 'Fouad', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}]",344,46,4,4,1,0,4
707578821401761,"Unite is less than 3 weeks away and we can’t wait to see everyone!If we aren’t able to see you in person this time around, be sure to subscribe to our YouTube Channel and tune in on November 16 at 10:00 am PT to watch our #Unite2023 Keynote broadcast: https://on.unity.com/3rZQap5",2023-10-26 23:25:59,99,5,22,"[{'Name': 'Chia-Hui Hsu', 'Text': 'I am happy for attending this conference :)', 'Reaction Count': 0, 'Time': '2023, 11, 18, 0, 0'}, {'Name': 'Willy Alers', 'Text': 'Hopefully there are some 2d tool updates this year.\n\nIt feels like it’s been a long time.', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Cristoforo Campa', 'Text': 'Oh please...', 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Ahmad Najib', 'Text': 'Thank you and success always', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Christopher Orestis', 'Text': 'Christopher Orestis', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Slade Villena', 'Text': 'So is John Riccitiello gonna show up?', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}]",77,12,7,0,0,0,3
706975304795446,Voting for the 15th Unity Awards is now officially open! 🌟Check out the nominations across all categories and vote for your favorites here: awards.unity.com#MadeWithUnity #UnityAwards15,2023-10-25 23:19:30,168,9,54,"[{'Name': 'Wilbur Cordova Andino', 'Text': '1 Vote = 1$', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}]",144,17,2,0,0,0,5
681380930688217,"Ohhh...SNAP! 💥Second DInner, the team behind 2022's Best Mobile Game gave some insights on supporting a live-service game on a heroic scale 🃏Read the complete Marvel SNAP case study: https://on.unity.com/3qZoqQY#MadeWithUnity",2023-09-12 02:29:21,1858,246,882,"[{'Name': 'Adam', 'Text': ""I'm fully switching to Unreal Engine. i don't trust Unity anymore they just make crazy decisions right away and I don't know what more crazy decisions they would do in the future."", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Jdlsowhdnwod Ñgprjdbebeush', 'Text': '¡Uff!', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Thando Lange', 'Text': 'I think subway surfers will move on to unreal', 'Reaction Count': 0, 'Time': '2023, 11, 4, 0, 0'}, {'Name': 'Rhoel Angelo Angeles', 'Text': 'what game is this?', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Victor Dourado de Andrade', 'Text': 'Um absurdo o negócio da taxa, não vejo problema pra grandes empresas, mas empresas indie que se ferram', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': '鄭搽绿', 'Text': ""I studied Unity for four years\nI'm glad I still have time to start learning other game engines"", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Alec Chall', 'Text': 'So excited to finally receive the right kick in the face to start learning Unreal Engine! May the last two years of my Unity project rest in peace.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Percy Rogers-Llanes', 'Text': 'How much is the charge', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Le Anh Tuan', 'Text': 'Hey Unity , Thank you so much for inspiring me to learn Unreal Engine.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Bo Huff', 'Text': 'Congratulations\nto unreal engine\n\nSoon to be the biggest engine in games', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Andre Wirawan', 'Text': 'Bye unity', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Olaf Reusch', 'Text': 'thank you for making it very clear, that unity is not the way to go. Switching to Godot now.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Dillon Henry Jones', 'Text': 'Wow Unity as a whole should line up and take turns shooting themselves. KYS. Your company is pure garbage. I hope you guys go under and all lose your jobs. POS. Mfers.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Shawn Reynolds', 'Text': 'So long Unity', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Lornar Breton', 'Text': 'You have brought your downfall upon yourself.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Matt Fisher', 'Text': 'It’s Unreal this was a good idea', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Jesse Bailey', 'Text': ""Unity's CEO has no idea what he's doing. So many missteps from him. So much backtracking. So much apologizing. Maybe he should think a bit more before deciding to do something."", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Gia Nguyễn', 'Text': 'I wake up in the morning everyday and check Unity stock value, seem like they will got a whole new board soon xD', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Arch Yazid Hamodah', 'Text': 'After 4 years using unity, now I am planning to switch to unreal engine.\nEnjoy your new terms of use, you wrote your end, will wait your bankrupting post soon .', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Vincent Basset', 'Text': ""I was an avid Unity fanboy for decades, you broke our trust so much, I'm just now learning Godot. I hope you will pay for this someday."", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Sarah Tacoma', 'Text': ""My son and his friends have spent hundreds of hours developing their game. They are just college students trying to work on their passion. You've crushed them."", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Ingynn Mon', 'Text': 'Cool', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Soliman Mohamed', 'Text': 'Goodbye! It was a good run', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Bartłomiej Filosek', 'Text': 'Whole project ported to Unreal, thank u for some years of fun.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Marino Quiroz Rojas', 'Text': 'Jean Pierre Esquerra Ferruzo', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Dávid Kurucz', 'Text': ""Everyone prepare for Unity's downfall"", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Dan Hiljus', 'Text': 'Uninstalled everything with unity and never buying another unity game again', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",973,189,46,14,5,1,630
679661327526844,"An action-packed month of August on the #MadeWithUnity side, with plenty of releases and events! 🤩Read the latest blog to find out what creators have been up to, from gamescom 2023 community awards to the latest indie successes: https://on.unity.com/3ZdCItUGame credits: No More Fathers",2023-09-09 03:41:43,746,34,118,"[{'Name': 'Mario Abrogar', 'Text': '🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Oluebube Rita', 'Text': 'Nice', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Sam Karasic', 'Text': 'Sam Karasic', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Alex Cunha', 'Text': 'Wow, This game seems really cool!', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Kingsley Masters', 'Text': 'Kingsley Masters', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'George Gonzalez', 'Text': ""Unity war robots. We need another Android robot game to compete with this if there's any developers. Please design a new robot game. Please unity make a better robot game for our community to move over to"", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Dillon Henry Jones', 'Text': 'Garbage. Unity is pure DS.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Alexandru Mituchi', 'Text': 'Madewithgreed', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",337,48,10,8,2,0,341
678967374262906,"⭐ In 2021 SpeedTree joined us with the industry standard for creating vegetation and stunning natural environments⭐ Later that year we folded in Wētā, the tech behind many iconic films⭐ And in 2022, Ziva brought incredible tools for animating creatures and charactersThis was all a part of gearing up to launch Unity Wētā Tools, as Allan and Natasha described during the SIGGRAPH keynote. We’ll let them take it away 🎤Watch the full roadmap session here: https://on.unity.com/3YWzqL9",2023-09-07 20:31:06,374,8,61,"[{'Name': '江謝迪', 'Text': 'R.I.P', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Lisa Medina', 'Text': 'Be careful with this company. I signed up for their free subscription and I canceled it right the same day I was going to get subscribed they charged me 555.00 for a service I didn’t use and now they don’t want to refund. They don’t reply to my emails . Be aware and don’t fall like I did.', 'Reaction Count': 0, 'Time': '2023, 10, 25, 0, 0'}, {'Name': 'Froggy Frater Franky', 'Text': 'Froggy Frater Franky', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Dillon Henry Jones', 'Text': 'You guys make EA look good.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Cory Brown', 'Text': 'Cory Brown', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Ekaterina Valinakova', 'Text': 'Godot is the future, unity is the past', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Ibrahim Zailani Ibrahim', 'Text': 'Interesting', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Ben Toney', 'Text': 'Ben Toney', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Joe Gavi', 'Text': 'Joe Gavi', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Steve Green', 'Text': 'Steve Green', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",63,4,11,1,0,1,294
678553517637625,"One of the bigger challenges with preparing future generations to join the workforce of tomorrow, is bridging the gap between education and workforce systems. 💡From the Unity Workforce Grant to a joint partnership with Google Play and the Indonesian Game Association, hear from VP of Social Impact Jessica Lindl on a few ways Unity is working to tackle these challenges: https://on.unity.com/3Ld5kh0",2023-09-07 01:09:40,269,2,35,"[{'Name': 'Ekaterina Valinakova', 'Text': 'Godot is the future. Donate to GODOT, they have made huge improvements as an open source game engine. https://\ngodotengine.org/', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Elijah Ishmael', 'Text': 'Elijah Ishmael', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Steve Green', 'Text': 'Steve Green', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",63,1,6,2,0,0,197
678453554314288,"🎮 Calling all game devs in Brighton! 🌊Get ready for Unity Developer Days in Brighton, on September 14th. Join us for a day of inspiration, learning, and networking with local indie and AAA talent.🎤 Listen to talks by Unity experts🤝 Network with fellow developers📚 Share knowledge and insights📧 Showcase your Unity projectDon't miss this opportunity to connect with the Unity community and level up your game development skills. Secure your spot now https://on.unity.com/3P7XGGV",2023-09-06 21:08:47,286,7,43,"[{'Name': 'Your Game Dev', 'Text': '🤩', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Marco Ross', 'Text': 'Do you think that the new unity plan is good ? I think lot( I can say all) developer will switch to unreal …', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Ekaterina Valinakova', 'Text': 'Godot is the future. Donate to GODOT, they have made huge improvements as an open source game engine. https://\ngodotengine.org/', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'William Ray Ridge', 'Text': 'Gremlin company', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': '류준하', 'Text': 'Return Unity Plus version.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Elijah Ishmael', 'Text': 'Elijah Ishmael', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Len Pentin', 'Text': 'Godot or Unreal.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}]",88,9,6,1,0,2,180
678069957685981,"🎮 Dive in with our very own Marc Whitten, President of Create Solutions, as he shares how Unity is leveling up game development with improvements such as enhanced multiplayer services, 2022 LTS, and game-changing AI tools in closed beta:",2023-09-06 02:30:02,316,8,42,"[{'Name': 'Matthew Chin', 'Text': 'So much for that, I guess.\n\nYou gonna get Wizard of the Coast, mother effin Sonic bullied.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Anthony Nelson', 'Text': 'I wish I could both laugh and angry react', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Zachary Clay Sullivan', 'Text': ""If you're a shareholder and see this, f you.\nIf you're an employee, I'm sorry the money hoarding knuckledraggers\nhave made you deal with this backlash.\n\nWish you guys the best."", 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Marius Borge', 'Text': 'The best engine - Until it randomly stabs you in the back and robs you', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Andrew Chappelle', 'Text': 'I don\'t think ""strive"" is the correct term here... more like... ""aims to flop""', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Ekaterina Valinakova', 'Text': 'Godot is the future. Donate to GODOT, they have made huge improvements as an open source game engine. https://\ngodotengine.org/', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Xander Fogle', 'Text': 'Great for our game ilysiavr.com\n#unity #mmorpg #vr', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Elijah Ishmael', 'Text': 'Elijah Ishmael', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'James Alexander Smith', 'Text': 'Unity Unreal Engine I had a tough time rigging a car in Unreal and rigging characters.. I was thinking it was going to be a total breeze..', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Jon Aasenden', 'Text': 'Add native object pascal support', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}]",151,6,11,1,2,0,145
677984064361237,"Curious about Muse Chat, the AI-powered discovery tool in our #UnityMuse platform? Here are some cool ways it’s being used by our beta participants ⬇️💡 Get tailored guidance to jumpstart a new project💡 Generate code snippets💡 Troubleshoot bugs like a pro💡 Retrieve favorite resources in a flashGet all the details in our blog: on.unity.com/47SVCdl",2023-09-05 22:52:06,373,26,24,"[{'Name': 'Ferdowsur Asif', 'Text': 'Been using it since it started closed alpha. It saves sooo much time.', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Chibuike Emmaunel Odinaka', 'Text': '❤️🦅', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Σοφιανός Τζιτζιρής', 'Text': 'Have a problem with hitman in iPhone won’t start', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Nero Solaire', 'Text': 'Nero Solaire', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Max  INane', 'Text': 'Muse is good. New fees is bad.', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'ۦۦ ۦۦ ۦۦ ۦۦ', 'Text': ""I'm interested"", 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Cássio Pantoja', 'Text': 'Cássio Pantoja', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': 'Robert Mccain', 'Text': 'Robert Mccain', 'Reaction Count': 0, 'Time': '2023, 9, 25, 0, 0'}, {'Name': '劉立行', 'Text': '蕭翔仁', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}]",237,32,3,2,1,1,97
676025597890417,"Calling all students 👋Have you already signed up for our Student Plan? Enjoy a free license, as well as an asset pack and 6 months of Layer.AI Pro!More details: https://on.unity.com/3sDntyd",2023-09-02 02:00:24,304,37,27,"[{'Name': 'Zakir Shanto', 'Text': 'nice', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Michael Annetta', 'Text': 'As a teacher of students (who work in groups) it would be a huge help if the student plan also included more than 3 seats for UnityVersionCon\ntrol. Has that finally happened?', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Smail Hayane', 'Text': 'IS good', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}, {'Name': 'Fouad Benamara', 'Text': 'Rafik Benamaraa', 'Reaction Count': 0, 'Time': '2023, 8, 25, 0, 0'}]",189,27,5,3,2,0,78
